dataset,n,error,trie+suffixes bytes,trie bytes,nodes,ns/lookup
syntheticL15_P7_D0.01_A4.txt,10753802,5800,13963,3765,1268,620
syntheticL15_P7_D0.01_A4.txt,10753802,5900,13732,3721,1252,685
syntheticL15_P7_D0.01_A4.txt,10753802,6000,13535,3678,1237,670
syntheticL15_P7_D0.01_A4.txt,10753802,6100,13327,3635,1222,641
syntheticL15_P7_D0.01_A4.txt,10753802,6200,13119,3581,1208,697
syntheticL15_P7_D0.01_A4.txt,10753802,6300,12938,3543,1194,688
syntheticL15_P7_D0.01_A4.txt,10753802,6400,12747,3506,1181,666
syntheticL15_P7_D0.01_A4.txt,10753802,6500,12582,3473,1168,644
syntheticL15_P7_D0.01_A4.txt,10753802,6600,12364,3420,1155,616
syntheticL15_P7_D0.01_A4.txt,10753802,6700,12222,3388,1143,546
syntheticL15_P7_D0.01_A4.txt,10753802,6800,12058,3356,1131,617
syntheticL15_P7_D0.01_A4.txt,10753802,6900,11895,3325,1120,698
syntheticL15_P7_D0.01_A4.txt,10753802,7000,11754,3294,1109,664
syntheticL15_P7_D0.01_A4.txt,10753802,7100,11602,3263,1098,361
syntheticL15_P7_D0.01_A4.txt,10753802,7200,11434,3216,1087,477
syntheticL15_P7_D0.01_A4.txt,10753802,7300,11206,3098,1077,507
syntheticL15_P7_D0.01_A4.txt,10753802,7400,11070,3072,1067,508
syntheticL15_P7_D0.01_A4.txt,10753802,7500,10934,3046,1057,569
syntheticL15_P7_D0.01_A4.txt,10753802,7600,10799,3021,1048,623
syntheticL15_P7_D0.01_A4.txt,10753802,7700,10686,2996,1039,366
syntheticL15_P7_D0.01_A4.txt,10753802,7800,10555,2975,1030,341
syntheticL15_P7_D0.01_A4.txt,10753802,7900,10422,2930,1021,540
syntheticL15_P7_D0.01_A4.txt,10753802,8000,10314,2910,1013,609
syntheticL15_P7_D0.01_A4.txt,10753802,8100,10190,2885,1004,634
syntheticL15_P7_D0.01_A4.txt,10753802,8200,10082,2865,996,607
syntheticL15_P7_D0.01_A4.txt,10753802,8300,9974,2845,988,814
syntheticL15_P7_D0.01_A4.txt,10753802,8400,9878,2826,981,653
syntheticL15_P7_D0.01_A4.txt,10753802,8500,9770,2806,973,363
syntheticL15_P7_D0.01_A4.txt,10753802,8600,9674,2787,966,342
syntheticL15_P7_D0.01_A4.txt,10753802,8700,9551,2752,959,596
syntheticL15_P7_D0.01_A4.txt,10753802,8800,9466,2733,952,655
syntheticL15_P7_D0.01_A4.txt,10753802,8900,9359,2714,945,700
syntheticL15_P7_D0.01_A4.txt,10753802,9000,9274,2695,938,713
syntheticL15_P7_D0.01_A4.txt,10753802,9100,9182,2680,931,655
syntheticL15_P7_D0.01_A4.txt,10753802,9200,9098,2662,925,602
syntheticL15_P7_D0.01_A4.txt,10753802,9300,9018,2648,919,816
syntheticL15_P7_D0.01_A4.txt,10753802,9400,8923,2630,913,699
syntheticL15_P7_D0.01_A4.txt,10753802,9500,8838,2611,906,479
syntheticL15_P7_D0.01_A4.txt,10753802,9600,8770,2598,901,477
syntheticL15_P7_D0.01_A4.txt,10753802,9700,8674,2568,895,724
syntheticL15_P7_D0.01_A4.txt,10753802,9800,8594,2554,889,676
syntheticL15_P7_D0.01_A4.txt,10753802,9900,8526,2541,884,645
syntheticL15_P7_D0.01_A4.txt,10753802,10000,8442,2523,878,450
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,0,68736496,36627713,9072202,639
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2,21588248,9291445,2579194,595
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4,11438856,4802317,1498666,542
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6,7933618,2991055,836880,450
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8,6056308,2072898,543839,394
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,10,4862606,1668861,441370,422
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,20,2431070,832413,241370,414
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,30,1639520,573551,174704,405
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,40,1231286,431621,141370,396
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,50,996234,356473,121370,450
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,60,836313,292931,97872,369
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,70,714173,237435,78824,350
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,80,628826,202057,64538,410
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,90,562462,174539,53428,312
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,100,509329,152521,44538,288
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,110,464495,137231,39320,343
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,120,426218,126211,36288,277
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,130,393826,116895,33724,359
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,140,362494,105345,31526,286
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,150,338664,98660,29621,364
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,160,317805,92813,27954,281
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,170,299426,87655,26484,365
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,180,282375,82376,25177,326
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,190,267736,78258,24007,445
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,200,254574,74573,22954,323
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,210,242662,71229,22002,410
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,220,231833,68203,21136,321
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,230,221950,65421,20346,333
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,240,212888,62884,19621,318
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,250,204534,60533,18954,431
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,260,196852,58386,18339,317
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,270,189720,56384,17769,478
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,280,181322,52747,17240,316
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,290,175226,51079,16748,485
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,300,169530,49523,16288,315
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,310,164202,48065,15858,447
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,320,159206,46705,15454,314
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,330,154513,45423,15076,413
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,340,150096,44210,14719,313
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,350,145940,43078,14383,539
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,360,142014,42005,14066,312
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,370,138280,40980,13765,507
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,380,134772,40028,13481,311
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,390,131432,39118,13211,409
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,400,128250,38249,12954,310
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,410,125236,37422,12711,515
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,420,122346,36629,12478,308
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,430,119616,35888,12257,420
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,440,116980,35160,12045,308
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,450,114484,34482,11843,526
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,460,112090,33825,11650,307
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,470,109800,33200,11465,525
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,480,107622,32615,11288,310
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,490,105510,32033,11118,563
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,500,103474,31473,10954,308
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,510,101550,30953,10798,547
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,520,99680,30442,10647,306
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,530,97874,29941,10502,382
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,540,96146,29473,10362,305
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,550,93564,28106,10227,633
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,560,91972,27684,10097,301
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,570,90442,27279,9972,506
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,580,88956,26882,9851,301
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,590,87518,26497,9734,630
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,600,86144,26140,9621,300
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,610,84806,25783,9512,479
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,620,83502,25433,9406,300
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,630,82262,25111,9304,541
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,640,81026,24775,9204,300
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,650,79858,24471,9108,630
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,660,78699,24158,9015,299
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,670,77612,23872,8925,625
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,680,76524,23576,8837,296
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,690,75490,23307,8752,624
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,700,74472,23036,8669,296
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,710,73470,22763,8588,619
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,720,72518,22513,8510,293
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,730,71586,22251,8420,611
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,740,70662,21925,8278,286
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,750,69742,21581,8134,440
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,760,68866,21265,7994,285
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,770,68000,20951,7856,521
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,780,67172,20651,7724,283
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,790,66354,20353,7594,520
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,800,65550,20061,7466,282
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,810,64780,19779,7344,596
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,820,64024,19503,7224,280
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,830,63278,19229,7106,494
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,840,62546,18961,6990,281
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,850,61854,18717,6878,586
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,860,61174,18469,6770,314
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,870,60486,18213,6662,589
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,880,59842,17985,6558,274
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,890,59192,17743,6456,581
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,900,58572,17523,6356,303
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,910,57954,17297,6258,526
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,920,57358,17085,6162,271
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,930,56766,16861,6070,491
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,940,56194,16657,5978,273
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,950,55620,16443,5888,482
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,960,55072,16247,5800,312
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,970,54538,16057,5714,551
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,980,53998,15853,5630,472
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,990,53475,15667,5548,514
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,1000,52974,15485,5466,262
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,1100,48400,13815,4740,389
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,1200,44178,12017,4134,246
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,1300,40980,10875,3620,358
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,1400,38250,9897,3182,338
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,1500,35815,9144,2877,319
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,1600,33630,8629,2710,315
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,1700,31685,8154,2563,420
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,1800,29983,7752,2433,450
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,1900,28444,7383,2316,393
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2000,27062,7061,2210,420
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2100,25805,6754,2115,376
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2200,24679,6488,2029,394
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2300,23646,6245,1950,350
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2400,22691,6020,1877,365
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2500,21614,5613,1810,346
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2600,20819,5428,1749,386
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2700,20076,5255,1692,353
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2800,19385,5094,1639,363
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,2900,18742,4941,1590,339
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,3000,18136,4795,1544,342
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,3100,17587,4676,1501,381
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,3200,17048,4547,1460,397
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,3300,16577,4446,1423,298
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,3400,16101,4330,1387,295
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,3500,15655,4224,1353,353
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,3600,15258,4137,1322,378
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,3700,14860,4039,1292,392
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,3800,14489,3958,1263,350
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,3900,14144,3883,1236,357
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4000,13798,3797,1210,377
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4100,13494,3733,1186,388
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4200,13181,3650,1163,402
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4300,12903,3592,1141,333
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4400,12636,3535,1120,361
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4500,12349,3458,1099,408
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4600,12108,3407,1080,410
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4700,11878,3357,1062,351
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4800,11648,3307,1044,377
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,4900,11309,3138,1027,313
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,5000,11098,3097,1010,381
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,5100,10905,3054,995,290
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,5200,10716,3015,980,294
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,5300,10511,2960,965,420
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,5400,10337,2926,951,406
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,5500,10170,2889,938,418
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,5600,10007,2856,925,432
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,5700,9844,2823,912,283
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,5800,9676,2775,900,434
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,5900,9524,2743,888,363
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6000,9383,2712,877,402
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6100,9246,2685,866,293
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6200,9120,2659,856,288
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6300,8963,2612,845,419
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6400,8837,2586,835,401
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6500,8726,2565,826,376
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6600,8611,2540,817,379
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6700,8496,2515,808,300
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6800,8385,2494,799,342
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,6900,8270,2469,790,374
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,7000,8154,2433,782,375
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,7100,8054,2413,774,374
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,7200,7950,2389,766,366
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,7300,7850,2369,758,241
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,7400,7761,2350,751,428
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,7500,7672,2331,744,384
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,7600,7587,2316,737,342
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,7700,7498,2297,730,291
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,7800,7409,2278,723,285
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,7900,7315,2244,717,318
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8000,7230,2229,710,340
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8100,7152,2211,704,289
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8200,7078,2197,698,343
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8300,7000,2179,692,371
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8400,6937,2166,687,364
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8500,6863,2152,681,379
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8600,6800,2139,676,367
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8700,6722,2121,670,298
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8800,6659,2108,665,362
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,8900,6596,2095,660,288
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,9000,6533,2082,655,314
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,9100,6454,2053,650,387
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,9200,6391,2040,645,426
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,9300,6343,2032,641,290
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,9400,6280,2019,636,281
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,9500,6228,2007,632,286
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,9600,6165,1994,627,315
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,9700,6113,1982,623,430
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,9800,6013,1922,619,395
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,9900,5961,1910,615,367
syntheticL12_P6_D8.298315997062881e-09_A14.txt,8000000,10000,5902,1901,610,235
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,0,27737822,27727869,10617132,561
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,2,7352484,7336099,2800514,511
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,4,3413462,3397077,1189896,407
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,6,2221485,2205100,744687,383
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,8,1688920,1672535,570126,379
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,10,1375368,1358983,469906,352
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,20,736514,720129,269904,370
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,30,529495,506319,199478,354
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,40,486411,390819,138830,340
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,50,466358,306832,98887,363
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,60,441249,244888,74059,282
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,70,397513,207647,61638,271
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,80,357623,182442,54369,316
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,90,324471,162950,48813,278
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,100,296859,147353,44368,276
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,110,274085,134609,40732,313
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,120,250589,119803,37702,266
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,130,233927,111131,35138,326
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,140,219648,103697,32940,264
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,150,206978,97252,31035,304
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,160,195729,91613,29368,258
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,170,184785,86639,27898,338
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,180,176265,82224,26591,255
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,190,167056,77490,25421,368
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,200,160143,73937,24368,301
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,210,153419,70713,23416,415
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,220,146816,67795,22550,302
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,230,141395,65109,21760,439
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,240,136690,62664,21035,299
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,250,131293,60397,20368,360
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,260,126827,58326,19753,299
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,270,122537,56396,19183,402
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,280,117043,52827,18654,291
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,290,113555,51219,18162,439
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,300,110139,49723,17702,289
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,310,106788,48317,17272,436
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,320,103941,47005,16868,289
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,330,100771,45775,16490,415
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,340,98388,44602,16133,288
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,350,96036,43510,15797,493
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,360,93642,42481,15480,288
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,370,91188,41492,15179,360
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,380,89087,40576,14895,289
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,390,87179,39698,14625,517
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,400,85096,38865,14368,289
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,410,83522,38066,14125,505
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,420,81606,37305,13892,288
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,430,79864,36588,13671,495
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,440,78195,35904,13459,286
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,450,76741,35230,13257,506
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,460,75301,34604,13063,282
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,470,73936,33996,12875,478
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,480,72611,33422,12689,287
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,490,71509,32768,12447,473
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,500,69849,32071,12166,524
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,510,68555,31378,11861,348
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,520,67417,30683,11562,272
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,530,66311,30013,11272,529
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,540,65158,29381,10992,271
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,550,64101,28759,10722,397
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,560,62932,28167,10462,268
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,570,62028,27593,10212,391
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,580,61149,27039,9970,264
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,590,60088,26497,9736,398
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,600,59258,25987,9510,260
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,610,58299,25481,9292,443
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,620,56892,24193,9080,267
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,630,55904,23741,8876,482
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,640,55040,23293,8676,263
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,650,54427,22869,8484,431
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,660,53559,22455,8298,261
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,670,53057,22047,8118,538
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,680,52216,21655,7942,255
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,690,51586,21285,7772,437
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,700,50955,20907,7606,256
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,710,50288,20557,7444,408
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,720,49758,20205,7288,267
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,730,49133,19865,7136,483
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,740,48577,19529,6988,248
syntheticL8_P4_D0.001847386360168457_A16.txt,8000000,750,48014,19213,6844,445
